time,demand
1246,1.155
1247,1.064
1248,0.877
1249,0.758
1250,0.630
1251,0.565
1252,0.572
1253,0.586
1254,0.548
1255,0.561
1256,0.572
1257,0.659
1258,0.921
1259,1.180
1260,1.103
1261,1.002
1262,1.512
1263,1.016
1264,0.771
1265,0.764
1266,0.766
1267,0.963
1268,0.899
1269,1.095
1270,1.073
1271,0.977
1272,0.832
1273,0.790
1274,0.781
1275,0.670
1276,0.690
1277,0.655
1278,0.539
1279,0.656
1280,0.702
1281,0.846
1282,1.015
1283,0.961
1284,1.028
1285,0.847
1286,0.590
1287,0.525
1288,0.585
1289,0.603
1290,0.550
1291,0.695
1292,1.049
1293,1.114
1294,1.072
1295,0.993
1296,0.843
1297,0.615
1298,0.517
1299,0.478
1300,0.427
1301,0.456
1302,0.472
1303,0.491
1304,0.586
1305,0.779
1306,0.935
1307,1.153
1308,0.485
1309,0.540
1310,0.657
1311,0.759
1312,0.935
1313,0.821
1314,0.724
1315,0.640
1316,0.625
1317,0.655
1318,0.649
1319,0.623
1320,0.884
1321,0.564
1322,0.464
1323,0.416
1324,0.480
1325,0.469
1326,0.417
1327,0.463
1328,0.449
1329,0.672
1330,1.048
1331,1.034
1332,1.409
1333,1.358
1334,2.404
1335,1.164
1336,1.032
1337,0.902
1338,0.966
1339,2.067
1340,3.395
1341,2.591
1342,1.816
1343,1.067
1344,0.846
1345,0.684
1346,0.686
1347,0.745
1348,0.619
1349,0.471
1350,0.508
1351,0.420
1352,0.471
1353,0.735
1354,0.877
1355,1.195
1356,0.546
1357,0.446
1358,0.498
1359,0.561
1360,0.546
1361,0.553
1362,0.619
1363,0.682
1364,0.720
1365,1.263
1366,1.050
1367,1.039
1368,0.700
1369,0.470
1370,0.509
1371,0.487
1372,0.435
1373,0.463
1374,0.559
1375,0.592
1376,0.572
1377,0.834
1378,0.889
1379,1.358
1380,0.772
1381,0.585
1382,0.687
1383,0.626
1384,0.607
1385,0.645
1386,0.713
1387,1.006
1388,0.890
1389,1.163
1390,1.056
1391,1.052
1392,0.867
1393,0.828
1394,0.743
1395,0.606
1396,0.545
1397,0.565
1398,0.611
1399,0.684
1400,0.686
1401,0.735
1402,0.753
1403,0.981
1404,1.223
1405,0.964
1406,0.706
1407,1.089
1408,1.079
1409,0.921
1410,1.008
1411,1.001
1412,1.025
1413,1.235
1414,1.239
1415,1.119
1416,1.180
1417,0.997
1418,0.815
1419,0.487
1420,0.456
1421,0.454
1422,0.499
1423,0.563
1424,0.610
1425,0.740
1426,1.162
1427,1.233
1428,1.505
1429,0.764
1430,0.728
1431,0.637
1432,0.730
1433,0.789
1434,0.791
1435,0.648
1436,0.569
1437,0.520
1438,0.656
1439,1.210
1440,0.908
1441,0.548
1442,0.493
1443,0.503
1444,0.484
1445,0.475
1446,0.507
1447,0.548
1448,0.747
1449,0.842
1450,0.894
1451,1.019
1452,0.860
1453,0.898
1454,0.828
1455,2.135
1456,3.374
1457,1.059
1458,0.880
1459,0.849
1460,1.032
1461,1.111
1462,0.981
1463,0.951
1464,0.904
1465,0.732
1466,0.701
1467,0.702
1468,0.602
1469,0.632
1470,0.576
1471,0.619
1472,0.555
1473,0.881
1474,1.103
1475,1.355
1476,0.826
1477,0.796
1478,0.782
1479,0.763
1480,0.797
1481,0.713
1482,0.769
1483,0.779
1484,0.835
1485,0.841
1486,1.302
1487,1.118
1488,0.897
1489,0.930
1490,1.111
1491,0.946
1492,0.663
1493,0.549
1494,0.542
1495,0.527
1496,0.543
1497,0.819
1498,0.959
1499,1.075
1500,0.672
1501,0.869
1502,1.011
1503,1.219
1504,2.454
1505,2.864
1506,0.897
1507,1.611
1508,0.711
1509,0.625
1510,0.636
1511,0.722
1512,0.572
1513,0.995
1514,0.919
1515,0.683
1516,0.591
1517,0.428
1518,0.482
1519,0.424
1520,0.462
1521,0.675
1522,0.936
1523,1.381
1524,0.542
1525,0.989
1526,1.184
1527,1.061
1528,1.049
1529,0.890
1530,0.748
1531,0.561
1532,0.817
1533,0.681
1534,0.642
1535,0.913
1536,0.923
1537,0.643
1538,0.546
1539,0.470
1540,0.436
1541,0.407
1542,0.463
1543,0.462
1544,0.485
1545,0.736
1546,1.444
1547,1.447
1548,1.165
1549,1.273
1550,1.420
1551,1.436
1552,1.258
1553,1.006
1554,0.945
1555,0.665
1556,0.591
1557,0.656
1558,0.918
1559,0.865
1560,0.674
1561,0.662
1562,0.643
1563,0.563
1564,0.598
1565,0.597
1566,0.588
1567,0.585
1568,0.564
1569,0.704
1570,1.294
1571,1.798
1572,1.617
1573,1.866
1574,1.771
1575,1.816
1576,1.720
1577,3.719
1578,1.065
1579,2.490
1580,1.821
1581,3.479
1582,1.693
1583,1.680
1584,2.925
1585,0.618
1586,0.527
1587,0.490
1588,0.438
1589,0.468
1590,0.435
1591,0.478
1592,0.422
1593,0.551
1594,0.931
1595,1.313
1596,1.640
1597,1.996
1598,2.215
1599,1.599
1600,1.627
1601,1.276
1602,1.411
1603,0.964
1604,0.773
1605,1.134
1606,0.835
1607,1.499
1608,0.955
1609,0.509
1610,0.446
1611,0.434
1612,0.467
1613,0.406
1614,0.466
1615,0.411
1616,0.459
1617,0.725
1618,1.410
1619,1.554
1620,1.448
1621,1.877
1622,1.742
1623,1.737
1624,1.501
1625,1.448
1626,1.052
1627,0.879
1628,0.814
1629,0.935
1630,0.837
1631,0.808
1632,0.815
1633,0.686
1634,0.622
1635,0.586
1636,0.606
1637,0.558
1638,0.588
1639,0.563
1640,0.614
1641,0.881
1642,1.797
1643,1.391
1644,1.238
1645,1.313
1646,1.532
1647,1.517
1648,1.228
1649,0.984
1650,0.801
1651,0.533
1652,0.527
1653,0.659
1654,0.865
1655,0.921
1656,0.606
1657,0.449
1658,0.473
1659,0.409
1660,0.486
1661,0.442
1662,0.437
1663,0.437
1664,0.538
1665,1.072
1666,1.177
1667,1.412
1668,1.416
1669,1.657
1670,1.924
1671,1.695
1672,1.400
1673,1.084
1674,0.995
1675,0.727
1676,0.572
1677,0.830
1678,0.793
1679,0.794
1680,0.787
1681,0.591
1682,0.662
1683,0.518
1684,0.423
1685,0.462
1686,0.445
1687,0.429
1688,0.445
1689,1.082
1690,1.036
1691,1.089
1692,1.133
1693,1.517
1694,1.789
1695,1.444
1696,1.214
1697,1.061
1698,0.866
1699,0.807
1700,0.812
1701,0.910
1702,1.035
1703,1.426
1704,0.961
1705,0.490
1706,0.450
1707,0.421
1708,0.462
1709,0.449
1710,0.389
1711,0.458
1712,0.459
1713,1.038
1714,0.752
1715,0.617
1716,0.684
1717,1.109
1718,0.965
1719,1.177
1720,0.998
1721,0.744
1722,0.660
1723,0.537
1724,0.928
1725,0.676
1726,0.825
1727,0.953
1728,0.791
1729,0.774
1730,0.718
1731,0.584
1732,0.619
1733,0.578
1734,0.621
1735,0.559
1736,0.698
1737,0.821
1738,1.267
1739,1.572
1740,1.514
1741,1.788
1742,1.834
1743,1.743
1744,1.630
1745,1.202
1746,1.116
1747,0.852
1748,0.942
1749,0.930
1750,1.340
1751,0.999
1752,0.525
1753,0.537
1754,0.466
1755,0.459
1756,0.490
1757,0.443
1758,0.503
1759,0.455
1760,0.476
1761,0.526
1762,1.327
1763,1.541
1764,1.630
1765,1.670
1766,1.816
1767,1.767
1768,1.657
1769,1.524
1770,1.131
1771,0.843
1772,0.736
1773,1.154
1774,0.758
1775,0.986
1776,1.084
1777,0.692
1778,0.559
1779,0.463
1780,0.500
1781,0.465
1782,0.442
1783,0.498
1784,0.490
1785,0.491
1786,0.974
1787,1.431
1788,1.767
1789,2.241
1790,1.769
1791,1.702
1792,1.621
1793,1.240
1794,1.107
1795,0.792
1796,1.029
1797,0.960
1798,1.046
1799,0.991
1800,0.720
1801,0.760
1802,0.745
1803,0.520
1804,0.504
1805,0.507
1806,0.446
1807,0.484
1808,0.458
1809,0.483
1810,0.623
1811,0.997
1812,1.240
1813,1.647
1814,1.700
1815,1.687
1816,1.463
1817,1.190
1818,1.005
1819,0.685
1820,0.722
1821,1.037
1822,0.839
1823,0.841
1824,0.707
1825,0.521
1826,0.554
1827,0.414
1828,0.456
1829,0.413
1830,0.446
1831,0.464
1832,0.403
1833,0.775
1834,0.967
1835,1.322
1836,1.129
1837,1.357
1838,1.174
1839,1.602
1840,1.472
1841,1.021
1842,0.966
1843,0.912
1844,0.816
1845,1.199
1846,0.832
1847,0.974
1848,0.984
1849,0.686
1850,0.700
1851,0.615
1852,0.628
1853,0.657
1854,0.603
1855,0.632
1856,0.609
1857,1.117
1858,1.108
1859,0.868
1860,1.090
1861,1.258
1862,1.040
1863,1.101
1864,1.556
1865,1.357
1866,1.016
1867,0.974
1868,0.548
1869,0.516
1870,0.560
1871,0.514
1872,0.779
1873,0.551
1874,0.435
1875,0.478
1876,0.464
1877,0.420
1878,0.445
1879,0.416
1880,0.470
1881,0.716
1882,1.283
1883,1.490
1884,1.868
1885,1.815
1886,1.803
1887,2.008
1888,1.621
1889,1.306
1890,1.156
1891,0.870
1892,0.593
1893,0.665
1894,0.647
1895,0.601
1896,0.883
1897,0.656
1898,0.643
1899,0.626
1900,0.662
1901,0.628
1902,0.626
1903,0.618
1904,0.781
1905,1.100
1906,1.569
1907,1.743
1908,1.752
1909,1.976
1910,1.913
1911,1.885
1912,1.609
1913,1.241
1914,1.095
1915,0.873
1916,0.847
1917,1.176
1918,1.296
1919,1.148
1920,0.795
1921,0.700
1922,0.638
1923,0.545
1924,0.467
1925,0.421
1926,0.435
1927,0.456
1928,0.411
1929,0.553
1930,1.208
1931,1.480
1932,1.240
1933,1.174
1934,1.568
1935,1.370
1936,1.123
1937,1.035
1938,0.855
1939,0.757
1940,0.730
1941,0.996
1942,1.094
1943,0.886
1944,2.518
1945,2.211
1946,0.626
1947,0.518
1948,0.492
1949,0.498
1950,0.534
1951,0.492
1952,0.502
1953,0.712
1954,0.916
1955,0.917
1956,1.875
1957,1.792
1958,1.632
1959,1.540
1960,1.119
1961,0.850
1962,0.860
1963,0.688
1964,0.507
1965,0.573
1966,0.527
1967,0.978
1968,0.841
1969,0.814
1970,0.514
1971,0.511
1972,0.494
1973,0.539
1974,0.501
1975,0.530
1976,0.474
1977,0.776
1978,1.146
1979,1.441
1980,1.709
1981,1.804
1982,2.066
1983,1.652
1984,1.650
1985,1.196
1986,0.924
1987,0.637
1988,0.547
1989,0.577
1990,0.511
1991,0.694
1992,0.866
1993,0.798
1994,0.932
1995,0.557
1996,0.476
1997,0.412
1998,0.457
1999,0.432
2000,0.457
2001,0.763
2002,0.475
2003,0.779
2004,0.477
2005,0.458
2006,0.429
2007,0.507
2008,0.535
2009,0.585
2010,0.653
2011,0.613
2012,0.545
2013,0.823
2014,0.718
2015,1.016
2016,1.185
2017,0.877
2018,0.738
2019,0.619
2020,0.638
2021,0.630
2022,0.587
2023,0.624
2024,0.582
2025,0.948
2026,1.358
2027,1.699
2028,1.592
2029,1.875
2030,1.824
2031,1.691
2032,1.571
2033,1.317
2034,1.085
2035,0.787
2036,1.001
2037,0.873
2038,0.832
2039,0.998
2040,0.881
2041,0.578
2042,0.471
2043,0.473
2044,0.437
2045,0.444
2046,0.471
2047,0.431
2048,0.545
2049,0.880
2050,1.102
2051,1.678
2052,1.531
2053,1.719
2054,1.967
2055,1.878
2056,1.840
2057,1.209
